y,urban,StrFamilyType,str_prov,bloque,probabilidad_pobreza,probabilidad_pobreza_noreg,Excluded
0,1,bi-parental,Central,3,0.16660278476113613,0.13843610786059918,True
0,0,solo_mayores,Central,2,0.3213324185792661,0.4700743532846044,False
0,1,monoparental,Central,1,0.329827357459114,0.790213640460512,False
0,1,solo_mayores,Pacífico Central,2,0.29172924305947034,0.047553631557206065,False
1,0,solo_mayores,Huetar Norte,1,0.352153615666988,0.22009859190002004,False
0,1,monoparental,Central,1,0.031414081310651064,2.7545371517689562e-05,True
1,0,adultos_y_mayores,Pacífico Central,1,0.20639984067110206,0.057612288520668936,False
0,1,bi-parental,Central,2,0.5062237275487457,0.0032789795896878693,False
1,1,bi-parental,Huetar Norte,2,0.2953974231271,0.07485762777447487,False
1,1,adultos_y_mayores,Central,1,0.2429836887517557,0.3755504736246433,False
0,1,adultos_y_mayores,Central,3,0.026718127066060943,8.428704056342705e-07,True
0,0,adultos_y_mayores,Central,2,0.10704409153147164,0.12842609352875442,True
0,0,bi-parental,Huetar Norte,3,0.0916614485783305,0.08420836095871076,True
0,1,adultos_y_mayores,Huetar Atlántica,3,0.2075813204586104,0.7827528903127707,False
0,0,adultos_y_mayores,Central,1,0.33587044420728324,0.13178519754019966,False
0,1,adultos_y_mayores,Brunca,1,0.0713702776307087,0.0007654311713869918,True
1,0,adultos_y_mayores,Central,3,0.27325924113120514,0.2467180034378767,False
1,1,adultos_y_mayores,Central,3,0.3824286196717366,0.26246976367773417,False
0,0,adultos_y_mayores,Huetar Atlántica,2,0.2325720312446269,0.3367112203910117,False
1,1,monoparental,Central,1,0.3219552435122615,0.0001327042604135191,False
0,1,adultos_y_mayores,Central,2,0.15282627224782566,0.002002940930020596,True
0,0,bi-parental,Huetar Norte,3,0.4695649722015058,0.8459109905003949,False
1,0,adultos_y_mayores,Central,3,0.470041350024732,0.35805654605425674,False
0,0,bi-parental,Brunca,2,0.0365947557445738,0.0030749329853324444,True
0,1,adultos_y_mayores,Central,2,0.0492119299377928,0.006834843144666457,True
0,1,bi-parental,Central,1,0.2137438610050572,0.009752956527640315,False
0,0,monoparental,Central,2,0.3725826472338824,0.07371311904590344,False
0,0,adultos_y_mayores,Huetar Norte,3,0.1381795085925245,0.09811308458377092,True
0,1,adultos_y_mayores,Central,1,0.14012849250734974,0.020585684201487296,True
0,1,bi-parental,Brunca,1,0.4273253821578841,0.842939630219544,False
0,1,solo_mayores,Central,2,0.10524444293390288,0.17211990799826685,True
1,1,bi-parental,Central,1,0.24837742958030998,0.9011352047037255,False
0,1,adultos_y_mayores,Central,1,0.06573105344976825,0.029234747713899813,True
0,0,bi-parental,Huetar Norte,3,0.05139883514327923,0.0003662712798115877,True
0,0,adultos_y_mayores,Central,2,0.1936893232397418,0.10624726412862882,True
1,1,adultos_y_mayores,Central,2,0.2653111157129175,0.8219066952346601,False
0,1,bi-parental,Central,3,0.09225876060840406,0.024184550140140558,True
0,1,adultos_y_mayores,Central,3,0.03893598798740215,3.219348727519596e-05,True
1,0,bi-parental,Huetar Norte,3,0.3600354494150108,0.8734907945403141,False
0,0,solo_mayores,Central,1,0.3207383262257518,0.19700549318894015,False
0,1,adultos_y_mayores,Central,2,0.05821844220933595,2.8114520914420037e-05,True
0,1,solo_mayores,Central,2,0.1852799230587055,0.09348969070439442,True
1,1,monoparental,Central,2,0.4884823380339634,0.9110300301753436,False
0,1,bi-parental,Central,2,0.1933602097247596,0.0145735075190829,True
0,1,adultos_y_mayores,Chorotega,3,0.31888327142507805,0.3927341716154656,False
0,1,adultos_y_mayores,Central,2,0.17330371973536007,0.05458344168139127,True
0,0,bi-parental,Huetar Atlántica,1,0.17293804958625394,0.11818340332127306,True
0,1,adultos_y_mayores,Huetar Norte,2,0.16124148237197852,0.1072259759335706,True
0,1,bi-parental,Central,3,0.1303315417069432,0.023123630636715475,True
0,0,bi-parental,Central,1,0.18306123600859056,0.06359931940657174,True
1,1,adultos_y_mayores,Central,2,0.4899446968288098,0.8312133236363888,False
0,1,adultos_y_mayores,Central,3,0.03854936586185897,1.2357799813667506e-11,True
0,0,bi-parental,Central,1,0.19317655223795616,0.20276398175447852,True
0,1,adultos_y_mayores,Central,1,0.25430477626142783,0.08517670376946136,False
0,1,bi-parental,Central,2,0.5199219777940298,0.017693690500834674,False
0,1,bi-parental,Central,2,0.1047342467789454,0.08839617227771361,True
1,1,bi-parental,Chorotega,2,0.5531857761384992,0.8425222794818981,False
0,1,adultos_y_mayores,Central,3,0.2497831279819172,0.7898148033701852,False
0,1,bi-parental,Central,1,0.1338734145874637,0.095235445542167,True
1,1,solo_mayores,Central,3,0.35810541343041624,0.5156607748339137,False
0,1,monoparental,Central,1,0.303263930783073,0.6400565672753412,False
1,0,bi-parental,Huetar Atlántica,1,0.4008660550824407,0.3124158318660147,False
0,0,bi-parental,Huetar Atlántica,2,0.13494587025999286,0.08202578249419765,True
0,0,bi-parental,Chorotega,1,0.20809681778085326,0.09980015871843308,False
0,1,solo_mayores,Brunca,1,0.5059387428810745,0.8695194248272625,False
0,1,adultos_y_mayores,Central,3,0.4197218012110263,0.8253539201107837,False
0,1,bi-parental,Central,1,0.06898128035014303,0.029189346629860106,True
0,1,bi-parental,Central,1,0.2057250198223378,0.01569530838041875,False
0,1,adultos_y_mayores,Central,2,0.2262544717727083,0.1248150795134714,False
1,1,monoparental,Central,1,0.2336087135314812,0.18029795952668384,False
0,1,bi-parental,Brunca,2,0.0857503071508827,0.004081403452046275,True
0,1,solo_mayores,Central,2,0.06259910897565785,6.511419065810234e-05,True
1,0,adultos_y_mayores,Chorotega,2,0.14905630082817986,0.2101277266216807,True
1,1,bi-parental,Chorotega,1,0.6995823703952514,0.7543434770467554,False
0,0,solo_mayores,Brunca,2,0.2769871563071093,0.11502691902601295,False
1,1,solo_mayores,Central,3,0.18837887250553956,0.5606699608484859,True
1,0,bi-parental,Huetar Atlántica,1,0.6205074562775938,0.8329400041226359,False
0,1,bi-parental,Central,1,0.11296818897942452,0.0021078877432956205,True
0,1,adultos_y_mayores,Brunca,3,0.03154541985468588,0.00019277437155952004,True
0,1,adultos_y_mayores,Central,2,0.11836967652101026,0.005257041977507632,True
0,1,adultos_y_mayores,Central,1,0.043628859073280346,0.0001592794015211866,True
0,0,solo_mayores,Huetar Atlántica,2,0.2439200602753991,0.010176714423114828,False
0,0,adultos_y_mayores,Central,2,0.04262950780408506,0.0009276993384860607,True
0,1,bi-parental,Central,1,0.14843060423967788,0.00016814900165002273,True
0,0,bi-parental,Central,1,0.6775548426499274,0.09143965533212672,False
0,1,adultos_y_mayores,Central,3,0.06784064792980335,0.1389505443631264,True
0,1,adultos_y_mayores,Central,1,0.17114998221323313,0.4425748058949688,True
0,1,adultos_y_mayores,Huetar Atlántica,2,0.1460733263629808,0.3252803314743057,True
0,1,bi-parental,Central,2,0.16748035820541066,0.04818599457331079,True
0,0,bi-parental,Central,1,0.051661752788835016,0.0037267292734392134,True
0,1,bi-parental,Pacífico Central,1,0.15312844622898614,0.12038131391875845,True
0,0,bi-parental,Chorotega,2,0.3185627576957773,0.1361600971656355,False
0,1,bi-parental,Huetar Atlántica,3,0.2524527956345122,0.480361648348388,False
1,1,monoparental,Pacífico Central,1,0.5706263713604404,0.4384038486526685,False
0,1,bi-parental,Central,2,0.43713219683654414,0.7274367663723876,False
0,1,adultos_y_mayores,Central,2,0.215826281192586,0.2724642312565762,False
0,1,bi-parental,Central,3,0.2337722840393811,0.6809251089407953,False
0,0,bi-parental,Central,1,0.08107747230912461,0.21851347089965853,True
0,0,adultos_y_mayores,Huetar Atlántica,2,0.27051052783858226,0.2631274485733086,False
0,0,adultos_y_mayores,Huetar Atlántica,1,0.08712938900724011,0.09477915484400357,True
0,1,adultos_y_mayores,Central,3,0.04058729928208404,0.00036440747710093886,True
0,1,adultos_y_mayores,Central,2,0.020738277136865168,7.739621574555731e-08,True
0,1,bi-parental,Central,2,0.3040794662749041,0.7955051844647498,False
1,1,bi-parental,Central,2,0.3985519523236766,0.04157379587221603,False
0,1,bi-parental,Pacífico Central,1,0.4839491163136273,0.3240781371672153,False
0,1,adultos_y_mayores,Central,2,0.1004825052889598,0.13347458553737698,True
0,0,adultos_y_mayores,Chorotega,2,0.2032712669198996,0.12331262784719453,False
0,0,bi-parental,Central,1,0.6205443720760434,0.9996327196965942,False
0,0,adultos_y_mayores,Chorotega,1,0.3114745178675691,0.9157352373928952,False
0,0,bi-parental,Central,2,0.040160125308808345,0.005340544579715036,True
0,1,bi-parental,Huetar Atlántica,1,0.34168059617376184,0.3815119234987697,False
0,1,bi-parental,Central,3,0.07526346510562652,0.42427049209759066,True
1,1,adultos_y_mayores,Pacífico Central,2,0.33977259795061165,0.07313647218757344,False
0,0,bi-parental,Huetar Atlántica,2,0.30442480751002793,0.6167537251449198,False
0,0,bi-parental,Huetar Atlántica,1,0.4105566786651905,0.9876485145773995,False
0,1,solo_mayores,Central,2,0.12126751816699514,0.031518020777155965,True
0,1,bi-parental,Central,2,0.2581668372143669,0.02089919252621149,False
0,1,bi-parental,Central,1,0.04061850507604448,3.480447180501328e-07,True
0,1,adultos_y_mayores,Central,1,0.2045208098283699,0.10171949736794823,False
1,0,bi-parental,Central,1,0.17831627623400476,0.048920852684377916,True
0,0,bi-parental,Central,1,0.4825877713093821,0.3070993580859052,False
0,0,solo_mayores,Central,1,0.26444185001563153,0.19356105593568645,False
0,1,adultos_y_mayores,Central,1,0.21450683237275253,0.2253232941742641,False
0,1,adultos_y_mayores,Central,2,0.12319613943399325,0.02484892824193372,True
0,0,adultos_y_mayores,Huetar Norte,2,0.09837068783988577,0.010515011911094977,True
0,1,bi-parental,Central,3,0.10887601066140166,1.5132616638891211e-05,True
0,0,adultos_y_mayores,Huetar Atlántica,2,0.31761765193325425,0.2632498329987293,False
1,1,solo_mayores,Central,3,0.29504029988691843,0.4199914974113755,False
0,1,monoparental,Central,2,0.1476300847093507,0.10462500066900476,True
1,1,monoparental,Central,1,0.419028341815913,0.6343432621531474,False
0,0,bi-parental,Huetar Atlántica,3,0.14357833283479138,0.1253085179598047,True
0,1,bi-parental,Central,2,0.05385360479783558,0.027735829448174345,True
0,1,bi-parental,Central,2,0.1036320889888104,0.019227448052622918,True
0,1,monoparental,Central,2,0.35677871920437904,0.3679873295794779,False
0,0,adultos_y_mayores,Huetar Atlántica,1,0.3235446668333373,0.08487403384959236,False
0,1,bi-parental,Central,2,0.0621576668565361,0.00032534165877963424,True
0,1,bi-parental,Chorotega,1,0.12199139902638555,0.017348423214565742,True
0,1,solo_mayores,Central,3,0.23790761970811014,0.0406641185449928,False
1,1,bi-parental,Pacífico Central,2,0.15388921668225974,0.031010862770899338,True
1,1,bi-parental,Central,2,0.3853242672809412,0.7770107009791641,False
0,1,adultos_y_mayores,Central,2,0.17651939581595405,2.9142451814466323e-06,True
0,1,adultos_y_mayores,Central,1,0.07583832544627238,0.24886014878679866,True
0,0,bi-parental,Huetar Norte,1,0.4843895000204487,0.44882292491739695,False
0,1,adultos_y_mayores,Central,3,0.17141269564686182,0.1461834556963358,True
0,1,bi-parental,Central,1,0.1902698654445028,0.9998423586984516,True
0,1,adultos_y_mayores,Central,1,0.08495537147237155,0.00750731621442101,True
0,1,adultos_y_mayores,Chorotega,2,0.08729747662140064,0.07055164900535567,True
1,1,bi-parental,Central,3,0.6537007791752429,0.02602711494781941,False
0,1,bi-parental,Central,1,0.6753411006174936,0.8952836153242867,False
0,1,adultos_y_mayores,Central,3,0.048649979922918384,0.00200976212631123,True
0,1,adultos_y_mayores,Central,3,0.03843528482709352,2.1499928237323206e-06,True
0,1,adultos_y_mayores,Central,3,0.1609960151675692,0.04175753323428762,True
0,1,adultos_y_mayores,Central,1,0.042908831642071925,0.0003640863212120323,True
0,0,solo_mayores,Huetar Norte,1,0.1300160464415213,0.06196010682409187,True
0,1,adultos_y_mayores,Central,1,0.07261724235450262,0.004136569395355417,True
0,0,bi-parental,Central,2,0.09212095381010252,7.039387814650247e-05,True
0,1,adultos_y_mayores,Central,1,0.057524588240258176,7.785413365300906e-05,True
0,0,bi-parental,Brunca,1,0.26896367320629594,0.3903750774769749,False
1,1,bi-parental,Central,3,0.23285486774679195,0.4494304353549193,False
0,1,monoparental,Central,3,0.0846732562812257,0.0020856567455832414,True
1,1,bi-parental,Chorotega,1,0.5085541368899584,0.5709918065729959,False
0,1,bi-parental,Central,1,0.19712307411210775,0.657761578430435,True
1,1,bi-parental,Central,3,0.2347521806925204,0.055418092796495864,False
0,1,solo_mayores,Central,3,0.15346887722585836,0.11379138196433684,True
0,1,adultos_y_mayores,Central,1,0.2396115638342456,0.004488957189615319,False
0,0,monoparental,Central,1,0.28074684006203954,0.5418833504509379,False
0,1,adultos_y_mayores,Central,1,0.07159978727582851,0.057123521573414826,True
0,1,adultos_y_mayores,Central,1,0.15378672892053538,0.08885704968908109,True
1,1,monoparental,Central,1,0.5908029720231829,0.9446445583520466,False
0,1,bi-parental,Chorotega,2,0.3128032569821983,0.6937215228335271,False
0,1,bi-parental,Brunca,1,0.5514999679710443,0.7163902828930331,False
0,1,bi-parental,Central,2,0.3333621748911632,0.25878042887455105,False
1,1,monoparental,Central,2,0.24727429953424154,0.06569486416170166,False
1,1,adultos_y_mayores,Huetar Atlántica,2,0.2681444887168985,0.3681636520321068,False
0,0,adultos_y_mayores,Huetar Atlántica,2,0.2133831062229784,0.2070209177342357,False
0,1,solo_mayores,Central,2,0.3275588346873021,0.06029169251941997,False
0,0,bi-parental,Brunca,2,0.362545415235412,0.15858236113674504,False
0,1,monoparental,Brunca,2,0.08085919801878014,0.04358394184631025,True
0,1,adultos_y_mayores,Central,2,0.18391931289893476,0.11202405340273483,True
1,1,solo_mayores,Huetar Atlántica,2,0.3380235736605209,0.3182162584432668,False
0,1,adultos_y_mayores,Central,3,0.02571805271926489,3.1404354049066926e-06,True
0,1,bi-parental,Chorotega,3,0.10377964887654018,0.003445975324958927,True
0,1,adultos_y_mayores,Central,3,0.046397129297085365,0.0022336694644087443,True
0,1,adultos_y_mayores,Central,3,0.03032567233109648,1.0734354956417177e-06,True
0,0,bi-parental,Huetar Atlántica,2,0.29229366663832296,0.2317044457094683,False
0,1,adultos_y_mayores,Central,3,0.03734979291798285,0.011099287345795622,True
0,1,adultos_y_mayores,Central,3,0.1405178058640816,0.0004680742319772407,True
0,1,bi-parental,Central,2,0.5310630147329011,0.9989349632306672,False
0,1,adultos_y_mayores,Brunca,1,0.278985287642827,0.3605488212122416,False
0,0,adultos_y_mayores,Central,1,0.3370440183212588,0.5893457767192604,False
0,0,bi-parental,Central,2,0.2631088419383231,0.9695635220581248,False
1,1,adultos_y_mayores,Central,2,0.2465244927924241,0.030938753349235893,False
0,1,adultos_y_mayores,Central,3,0.024948747241334474,2.3715315913923125e-07,True
0,1,bi-parental,Central,2,0.2647695320968443,0.04632579423363857,False
0,1,adultos_y_mayores,Central,3,0.09893145977361577,0.010817709352146862,True
0,1,adultos_y_mayores,Chorotega,2,0.19930370867133507,0.17987852871565613,True
1,1,adultos_y_mayores,Central,3,0.3724028640247855,0.21795206183762308,False
0,1,monoparental,Central,2,0.21629399486897236,0.11587116820666067,False
0,1,bi-parental,Central,3,0.08208333209032022,0.001394608029961426,True
0,1,bi-parental,Central,2,0.037056119879536734,5.2619335629967473e-11,True
0,0,solo_mayores,Central,2,0.2214200696607232,0.3989461694834441,False
0,1,solo_mayores,Central,2,0.1354149280983973,0.0749073475573375,True
0,0,bi-parental,Central,1,0.13956064739481938,0.018933844073492,True
1,1,adultos_y_mayores,Central,3,0.15833188576380622,0.12024312549595192,True
0,1,adultos_y_mayores,Central,1,0.18981248289985853,0.1148697041693636,True
0,1,monoparental,Central,3,0.03847292902335794,2.1061597697320566e-06,True
1,1,bi-parental,Pacífico Central,2,0.4621868333493217,0.18825489459789926,False
0,0,adultos_y_mayores,Huetar Norte,1,0.2214561312699503,0.13453651159617466,False
0,1,adultos_y_mayores,Chorotega,3,0.08352567423253926,0.0013254129211858507,True
0,0,bi-parental,Huetar Norte,1,0.4231179799498956,0.8204513597452276,False
0,1,bi-parental,Central,2,0.07445645739770823,0.005148301708393516,True
0,1,bi-parental,Central,3,0.05692422485846405,5.2607208074649185e-05,True
0,1,bi-parental,Chorotega,2,0.10906776262637012,0.0006756937025038102,True
0,1,bi-parental,Central,3,0.0948257868570413,0.0034226358629463514,True
1,1,adultos_y_mayores,Central,3,0.2215348151731266,0.2608111010155496,False
0,0,solo_mayores,Huetar Atlántica,2,0.042140439751036464,0.0005741876470906673,True
0,0,bi-parental,Central,3,0.06408737409002606,0.0022272130552927114,True
0,1,adultos_y_mayores,Chorotega,2,0.26063894177700353,0.3799670861998477,False
0,1,adultos_y_mayores,Pacífico Central,3,0.1529105759209994,0.10235801654456,True
0,1,monoparental,Central,1,0.1504980822805946,0.33809096955826035,True
0,1,solo_mayores,Central,1,0.18756289741029886,0.0581928230407358,True
1,1,bi-parental,Central,2,0.6700505067976515,0.03422319993187127,False
0,1,bi-parental,Central,1,0.4751123336938424,0.3488282170911794,False
0,1,adultos_y_mayores,Central,3,0.15112237914924098,0.2378590330456156,True
0,1,adultos_y_mayores,Central,1,0.015867387671425575,4.602106393546096e-07,True
0,1,solo_mayores,Central,3,0.03902734064392389,0.0008838013937602149,True
1,1,bi-parental,Central,1,0.09224435910102194,0.006942306818076257,True
0,1,bi-parental,Pacífico Central,2,0.12114981489989775,0.021886909147018758,True
0,0,adultos_y_mayores,Pacífico Central,2,0.11458500351446167,0.0031292373141090808,True
0,1,adultos_y_mayores,Pacífico Central,2,0.1946198409695388,0.4445450412705301,True
0,0,bi-parental,Central,1,0.1831330555108474,0.09020003261135376,True
0,1,bi-parental,Central,3,0.09294628600368426,0.1571421465961793,True
1,0,adultos_y_mayores,Huetar Norte,1,0.4801184738595233,0.5965191451488766,False
0,0,bi-parental,Central,3,0.22402692860212856,0.3875543786332147,False
